"Stkcd","Trddt","Opnprc","Hiprc","Loprc","Clsprc","Dnshrtrd","Dnvaltrd","Dsmvosd","Dsmvtll","Dretwd","Dretnd","Adjprcwd","Adjprcnd","Ahshrtrd_D","Ahvaltrd_D"
"600519","2020-08-17","1674.000","1704.350","1670.000","1690.000","4357201","7363610867.000","2122974282.00","2122974282.00","0.017459","0.017459","12799.849054","9510.838552","0","0.000"
"600519","2020-08-18","1697.380","1720.000","1691.000","1705.000","3042281","5192751797.000","2141817249.00","2141817249.00","0.008876","0.008876","12913.457181","9595.254278","0","0.000"
"600519","2020-08-19","1700.000","1717.000","1682.990","1687.000","2691498","4578143762.000","2119205688.60","2119205688.60","-0.010557","-0.010557","12777.127427","9493.955405","0","0.000"
"600519","2020-08-20","1674.000","1679.000","1656.000","1664.000","2238233","3727183935.000","2090313139.20","2090313139.20","-0.013634","-0.013634","12602.928298","9364.517958","0","0.000"
"600519","2020-08-21","1673.000","1698.000","1671.000","1676.000","2508241","4217048420.000","2105387512.80","2105387512.80","0.007212","0.007212","12693.814801","9432.050540","0","0.000"
"600519","2020-08-24","1700.000","1708.000","1691.010","1696.350","3093344","5260286523.000","2130951138.03","2130951138.03","0.012142","0.012142","12847.943161","9546.574543","0","0.000"
"600519","2020-08-25","1704.800","1746.780","1698.630","1727.000","4187249","7227309774.000","2169453600.60","2169453600.60","0.018068","0.018068","13080.082436","9719.064012","0","0.000"
"600519","2020-08-26","1734.000","1745.000","1715.020","1727.000","2621573","4530374186.000","2169453600.60","2169453600.60","0.000000","0.000000","13080.082436","9719.064012","0","0.000"
"600519","2020-08-27","1731.990","1733.980","1705.000","1731.000","2263553","3896759446.000","2174478391.80","2174478391.80","0.002316","0.002316","13110.377937","9741.574873","0","0.000"
"600519","2020-08-28","1731.000","1764.000","1721.500","1757.000","4229962","7389242302.000","2207139534.60","2207139534.60","0.015020","0.015020","13307.298691","9887.895466","0","0.000"
"600519","2020-08-31","1770.580","1816.000","1770.580","1786.500","4781036","8608932570.000","2244197369.70","2244197369.70","0.016790","0.016790","13530.728008","10053.913062","0","0.000"
"600519","2020-09-01","1792.000","1802.000","1775.010","1801.980","3163992","5661594315.000","2263643311.64","2263643311.64","0.008665","0.008665","13647.971596","10141.030092","0","0.000"
"600519","2020-09-02","1825.000","1828.000","1770.000","1795.000","3200929","5746351923.000","2254875051.00","2254875051.00","-0.003874","-0.003874","13595.105947","10101.748641","0","0.000"
"600519","2020-09-03","1795.000","1812.000","1779.700","1793.000","3043735","5471333880.000","2252362655.40","2252362655.40","-0.001114","-0.001114","13579.958197","10090.493211","0","0.000"
"600519","2020-09-04","1766.000","1776.990","1746.000","1770.000","3085796","5433479408.000","2223470106.00","2223470106.00","-0.012828","-0.012828","13405.759068","9961.055764","0","0.000"
"600519","2020-09-07","1760.000","1777.990","1703.970","1723.500","3111202","5446354619.000","2165056908.30","2165056908.30","-0.026271","-0.026271","13053.573873","9699.367011","0","0.000"
"600519","2020-09-08","1732.000","1737.800","1677.070","1711.400","3447238","5865962724.000","2149856914.92","2149856914.92","-0.007021","-0.007021","12961.929984","9631.271658","0","0.000"
"600519","2020-09-09","1699.670","1711.000","1680.040","1688.000","2596355","4401806095.000","2120461886.40","2120461886.40","-0.013673","-0.013673","12784.701305","9499.583125","0","0.000"
"600519","2020-09-10","1703.740","1720.000","1700.000","1705.800","2477833","4236694402.000","2142822207.24","2142822207.24","0.010545","0.010545","12919.516283","9599.756454","0","0.000"
"600519","2020-09-11","1688.000","1736.000","1688.000","1733.000","3108800","5339883408.000","2176990787.40","2176990787.40","0.015946","0.015946","13125.525688","9752.830306","0","0.000"
"600519","2020-09-14","1745.000","1769.000","1730.580","1766.000","3105601","5448188995.000","2218445314.80","2218445314.80","0.019042","0.019042","13375.463569","9938.544905","0","0.000"
"600519","2020-09-15","1769.990","1769.990","1747.750","1760.000","2082087","3654872009.000","2210908128.00","2210908128.00","-0.003398","-0.003398","13330.020318","9904.778614","0","0.000"
"600519","2020-09-16","1760.000","1764.810","1719.000","1725.100","2251598","3916457762.000","2167066824.78","2167066824.78","-0.019830","-0.019830","13065.692074","9708.371356","0","0.000"
"600519","2020-09-17","1700.000","1700.000","1658.000","1670.520","6367985","10683350187.000","2098503548.86","2098503548.86","-0.031639","-0.031639","12652.309966","9401.210664","0","0.000"
"600519","2020-09-18","1665.000","1695.000","1635.010","1695.000","4720140","7853673241.000","2129255271.00","2129255271.00","0.014654","0.014654","12837.718431","9538.977130","0","0.000"
"600519","2020-09-21","1692.760","1692.760","1666.660","1666.800","2244407","3756765108.000","2093830493.04","2093830493.04","-0.016637","-0.016637","12624.135151","9380.275564","0","0.000"
"600519","2020-09-22","1650.000","1686.980","1650.000","1665.690","2326547","3890070212.000","2092436113.48","2092436113.48","-0.000666","-0.000666","12615.728150","9374.028800","0","0.000"
"600519","2020-09-23","1635.000","1666.010","1621.020","1649.980","3572552","5878691069.000","2072701246.04","2072701246.04","-0.009432","-0.009432","12496.742571","9285.617395","0","0.000"
"600519","2020-09-24","1635.970","1658.880","1626.800","1629.320","3005078","4915392273.000","2046748199.50","2046748199.50","-0.012521","-0.012521","12340.266310","9169.348801","0","0.000"
"600519","2020-09-25","1630.000","1650.000","1625.000","1635.110","2258296","3700843486.000","2054021584.76","2054021584.76","0.003554","0.003554","12384.119047","9201.933271","0","0.000"
"600519","2020-09-28","1635.190","1668.500","1635.190","1661.000","2423222","4019640150.000","2086544545.80","2086544545.80","0.015834","0.015834","12580.206675","9347.634815","0","0.000"
"600519","2020-09-29","1669.330","1669.400","1652.300","1652.300","1743078","2895081366.000","2075615624.94","2075615624.94","-0.005238","-0.005238","12514.313962","9298.673694","0","0.000"
"600519","2020-09-30","1660.000","1691.900","1660.000","1668.500","2708781","4536012540.000","2095966029.30","2095966029.30","0.009805","0.009805","12637.010740","9389.842679","0","0.000"
"600519","2020-10-09","1692.000","1706.420","1688.000","1696.000","3423988","5817280605.000","2130511468.80","2130511468.80","0.016482","0.016482","12845.292307","9544.604844","0","0.000"
"600519","2020-10-12","1700.000","1750.610","1700.000","1750.610","4372904","7597987786.000","2199112430.66","2199112430.66","0.032199","0.032199","13258.901631","9851.934367","0","0.000"
"600519","2020-10-13","1750.620","1750.620","1735.000","1739.000","2294389","3995560518.000","2184527974.20","2184527974.20","-0.006632","-0.006632","13170.968940","9786.596594","0","0.000"
"600519","2020-10-14","1740.000","1746.980","1726.000","1729.000","2048139","3554316589.000","2171965996.20","2171965996.20","-0.005750","-0.005750","13095.230188","9730.319443","0","0.000"
"600519","2020-10-15","1721.130","1735.000","1721.000","1725.000","1620436","2801250556.000","2166941205.00","2166941205.00","-0.002313","-0.002313","13064.934687","9707.808582","0","0.000"
"600519","2020-10-16","1725.000","1734.580","1703.000","1712.000","1737738","2991246892.000","2150610633.60","2150610633.60","-0.007536","-0.007536","12966.474309","9634.648285","0","0.000"
"600519","2020-10-19","1725.000","1733.980","1691.900","1699.000","1922632","3284383415.000","2134280062.20","2134280062.20","-0.007593","-0.007593","12868.013932","9561.487989","0","0.000"
"600519","2020-10-20","1699.990","1734.970","1695.000","1734.000","2773493","4787807536.000","2178246985.20","2178246985.20","0.020600","0.020600","13133.099563","9758.458018","0","0.000"
"600519","2020-10-21","1734.100","1742.150","1723.000","1733.330","1890137","3275357440.000","2177405332.67","2177405332.67","-0.000386","-0.000386","13128.025066","9754.687448","0","0.000"
"600519","2020-10-22","1730.000","1745.000","1715.510","1742.500","2248087","3897729793.000","2188924666.50","2188924666.50","0.005290","0.005290","13197.477502","9806.293596","0","0.000"
"600519","2020-10-23","1740.780","1747.590","1714.000","1715.330","1929169","3339987454.000","2154793772.27","2154793772.27","-0.015593","-0.015593","12991.695313","9653.388576","0","0.000"
"600519","2020-10-26","1619.000","1662.920","1600.000","1643.000","6601529","10821908227.000","2063932985.40","2063932985.40","-0.042167","-0.042167","12443.876921","9246.335941","0","0.000"
"600519","2020-10-27","1643.000","1644.000","1616.120","1625.000","4394440","7156688307.000","2041321425.00","2041321425.00","-0.010956","-0.010956","12307.547168","9145.037069","0","0.000"
"600519","2020-10-28","1626.000","1677.000","1625.080","1664.810","3463653","5739452181.000","2091330659.42","2091330659.42","0.024498","0.024498","12609.063138","9369.076408","0","0.000"
"600519","2020-10-29","1654.840","1708.000","1647.000","1676.000","3937376","6633168613.000","2105387512.80","2105387512.80","0.006721","0.006721","12693.814801","9432.050540","0","0.000"
"600519","2020-10-30","1678.000","1696.000","1665.000","1670.020","2605545","4379602068.000","2097875449.96","2097875449.96","-0.003568","-0.003568","12648.523027","9398.396804","0","0.000"
"600519","2020-11-02","1675.000","1695.000","1672.000","1674.010","2106643","3544422245.000","2102887679.18","2102887679.18","0.002389","0.002389","12678.742788","9420.851387","0","0.000"
"600519","2020-11-03","1684.990","1705.900","1675.500","1695.000","2349749","3976621208.000","2129255271.00","2129255271.00","0.012539","0.012539","12837.718427","9538.977127","0","0.000"
"600519","2020-11-04","1700.000","1704.000","1685.000","1699.580","1644371","2788396253.000","2135008656.92","2135008656.92","0.002702","0.002702","12872.406775","9564.752062","0","0.000"
"600519","2020-11-05","1717.000","1732.480","1712.100","1721.900","2352414","4053043271.000","2163046991.82","2163046991.82","0.013133","0.013133","13041.455669","9690.362663","0","0.000"
"600519","2020-11-06","1730.550","1731.590","1690.000","1700.620","2305153","3932702367.000","2136315102.64","2136315102.64","-0.012358","-0.012358","12880.283605","9570.604885","0","0.000"
"600519","2020-11-09","1701.380","1750.680","1700.620","1742.570","4146970","7198679683.000","2189012600.35","2189012600.35","0.024667","0.024667","13198.007669","9806.687534","0","0.000"
"600519","2020-11-10","1752.920","1764.480","1736.000","1745.000","3018944","5287968173.000","2192065161.00","2192065161.00","0.001394","0.001394","13216.412185","9820.362881","0","0.000"
"600519","2020-11-11","1745.000","1777.500","1731.000","1731.350","3485073","6122365404.000","2174918061.03","2174918061.03","-0.007822","-0.007822","13113.028788","9743.544569","0","0.000"
"600519","2020-11-12","1730.010","1750.000","1722.270","1734.790","2347309","4071729792.000","2179239381.46","2179239381.46","0.001987","0.001987","13139.082918","9762.903909","0","0.000"
"600519","2020-11-13","1724.000","1728.880","1691.000","1705.000","2815548","4791276459.000","2141817249.00","2141817249.00","-0.017172","-0.017172","12913.457176","9595.254276","0","0.000"
"600519","2020-11-16","1711.000","1730.050","1697.260","1730.050","3061349","5247897161.000","2173285003.89","2173285003.89","0.014692","0.014692","13103.182749","9736.228540","0","0.000"
"600519","2020-11-17","1740.000","1742.350","1701.070","1715.800","2522403","4355288047.000","2155384185.24","2155384185.24","-0.008237","-0.008237","12995.255027","9656.033599","0","0.000"
"600519","2020-11-18","1715.000","1720.530","1683.160","1693.650","3517895","5973146815.000","2127559403.97","2127559403.97","-0.012909","-0.012909","12827.493692","9531.379709","0","0.000"
"600519","2020-11-19","1684.500","1725.000","1680.600","1720.190","2781576","4767508753.000","2160898893.58","2160898893.58","0.015670","0.015670","13028.504339","9680.739268","0","0.000"
"600519","2020-11-20","1720.000","1736.000","1712.650","1719.960","2187466","3771894859.000","2160609968.09","2160609968.09","-0.000134","-0.000134","13026.762347","9679.444893","0","0.000"
"600519","2020-11-23","1771.010","1809.900","1771.010","1790.210","6663724","11926870595.000","2248857863.54","2248857863.54","0.040844","0.040844","13558.827078","10074.791880","0","0.000"
"600519","2020-11-24","1769.990","1782.500","1751.470","1763.500","3246536","5736960168.000","2215304820.30","2215304820.30","-0.014920","-0.014920","13356.528872","9924.475609","0","0.000"
"600519","2020-11-25","1761.500","1768.880","1724.000","1726.880","2822632","4910540741.000","2169302856.86","2169302856.86","-0.020766","-0.020766","13079.173563","9718.388681","0","0.000"
"600519","2020-11-26","1726.000","1739.990","1725.180","1734.390","2322830","4027749313.000","2178736902.34","2178736902.34","0.004349","0.004349","13136.053365","9760.652821","0","0.000"
"600519","2020-11-27","1732.660","1740.030","1718.000","1737.900","2156861","3737697985.000","2183146156.62","2183146156.62","0.002024","0.002024","13162.637667","9780.406101","0","0.000"
"600519","2020-11-30","1735.000","1738.900","1713.910","1713.910","3194007","5520322173.000","2153009971.40","2153009971.40","-0.013804","-0.013804","12980.940402","9645.397216","0","0.000"
"600519","2020-12-01","1726.000","1738.990","1720.010","1737.000","2819620","4891829153.000","2182015578.60","2182015578.60","0.013472","0.013472","13155.821180","9775.341158","0","0.000"
"600519","2020-12-02","1746.000","1749.000","1731.000","1738.010","2357169","4101369306.000","2183284338.38","2183284338.38","0.000581","0.000581","13163.470794","9781.025150","0","0.000"
"600519","2020-12-03","1738.010","1755.660","1732.100","1749.000","2950578","5147357781.000","2197089952.20","2197089952.20","0.006323","0.006323","13246.707682","9842.873739","0","0.000"
"600519","2020-12-04","1752.000","1800.100","1752.000","1793.110","6249119","11176048847.000","2252500837.16","2252500837.16","0.025220","0.025220","13580.791316","10091.112253","0","0.000"
"600519","2020-12-07","1802.700","1840.390","1800.550","1812.400","5833133","10617305104.000","2276732892.72","2276732892.72","0.010758","0.010758","13726.891368","10199.670878","0","0.000"
"600519","2020-12-08","1815.000","1875.000","1813.000","1850.000","6145400","11333352154.000","2323965930.00","2323965930.00","0.020746","0.020746","14011.669075","10411.272966","0","0.000"
